0.1	0
0.109489	0
0.119878	0
0.131253	0
0.143708	0
0.157344	0
0.172274	0
0.188621	0
0.206519	0
0.226116	0
0.247572	0
0.271063	0
0.296784	0
0.324946	0
0.35578	0
0.389539	0
0.426502	0
0.466973	0
0.511283	0
0.559798	0
0.612917	0
0.671076	0
0.734754	0
0.804474	0
0.880809	0
0.964388	0
1.0559	0
1.15609	0
1.26579	0
1.3859	0
1.51741	0
1.66139	0
1.81904	0
1.99165	0
2.18063	0.000297125
2.38755	0.000750575
2.6141	0.00127736
2.86215	0.00188005
3.13374	0.00255993
3.4311	0.00331677
3.75667	0.0041486
4.11314	0.00505158
4.50343	0.00601984
4.93075	0.00704547
5.39863	0.00811856
5.9109	0.00922735
6.47178	0.0103586
7.08588	0.0114979
7.75825	0.0126304
8.49442	0.0137416
9.30045	0.0148183
10.183	0.015849
11.1492	0.0168257
12.2071	0.0177439
13.3655	0.0186037
14.6337	0.0194098
16.0223	0.0201712
17.5426	0.0209009
19.2072	0.0216147
21.0298	0.0223299
23.0253	0.0230634
25.2101	0.0238303
27.6023	0.0246421
30.2214	0.0255054
33.0891	0.0264205
36.2289	0.0273809
39.6666	0.028373
43.4305	0.0293764
47.5516	0.0303642
52.0637	0.031304
57.004	0.0321592
62.4131	0.0328901
68.3354	0.0334561
74.8197	0.0338163
81.9192	0.0339319
89.6925	0.0337672
98.2033	0.033291
107.522	0.0324778
117.724	0.0313089
128.895	0.0297723
141.126	0.027864
154.517	0.0255871
169.179	0.0229523
185.232	0.0199768
202.809	0.0166842
222.053	0.013103
243.123	0.009266
266.193	0.0052093
291.452	0.000970879
319.107	0
349.387	0
382.54	0
418.839	0
458.582	0
502.097	0
549.74	0
601.904	0
659.019	0
721.552	0
790.019	0
864.984	0
947.061	0
1036.93	0
1135.32	0
1243.05	0
1361	0
1490.14	0
1631.54	0
1786.36	0
1955.86	0
2141.45	0
2344.65	0
2567.14	0
2810.73	0
3077.44	0
3369.45	0
3689.17	0
4039.24	0
4422.51	0
4842.16	0
5301.63	0
5804.7	0
6355.5	0
6958.56	0
7618.86	0
8341.8	0
9133.35	0
10000	0
